file_date,symbol,last_prev_rsi,last_cur_rsi,last_drop,last_drop_pct_simple,last_abs_rsi_45,hits_total,hits_7d,hits_30d,hits_60d,days_since_first,days_since_last,drop_mean,drop_std,drop_max,drop_min,cur_rsi_mean,cur_rsi_min,cur_rsi_max,prev_rsi_mean,drop_max_7d,drop_max_30d,cur_rsi_min_30d,cur_rsi_last_minus_min30,cur_rsi_slope,drop_is_newmax_30d,label,label_down10,feat_prob_drop10,y_true,p,y_pred,error_type
2026-01-16,ROSEUSDT,70.372615,40.424566,29.948048,0.5744360359494954,4.575434000000001,235.0,4.0,19.0,19.0,845.0,0.0,20.609476370212768,3.523071048560727,34.351788,14.346514,32.43573010212765,13.274616,57.931628,53.04520628085107,29.948048,29.948048,16.769687,23.654878999999998,-0.0451900510453364,1.0,1.0,1.0,0.7835377204852144,1,0.029887445587035908,0,FN
2024-08-18,OAXUSDT,58.134203,35.543891,22.590312,0.611410996724252,9.456108999999998,69.0,4.0,19.0,31.0,331.0,0.0,21.815939086956526,2.174292990857926,27.705059,16.016702,37.266832405797096,25.954768,45.811177,59.082771246376815,22.590312,22.590312,35.543891,0.0,-0.02430295568140207,0.0,1.0,0.0,0.37618267375146736,1,0.029933572665257875,0,FN
2025-02-06,CHRUSDT,59.160497,43.850922,15.309575,0.7412196351224026,1.149078000000003,116.0,6.0,8.0,9.0,491.0,0.0,20.81704462068965,2.7136093443377334,30.763496,15.308839,38.56264613793102,11.255729,51.230919,59.379690965517234,28.322753,28.322753,15.528197,28.322725,0.10351161357782566,0.0,1.0,0.0,0.1106419541926263,1,0.030056044952929756,0,FN
2025-03-01,TRUMPUSDT,51.293539,29.130639,22.1629,0.5679202404029872,15.869361000000001,4.0,3.0,3.0,4.0,36.0,0.0,19.53874,2.931834440380289,22.1629,15.06556,30.983045750000002,29.130639,36.227979,50.52178575000001,22.1629,22.1629,29.130639,0.0,-0.8034200998393163,0.0,1.0,1.0,0.8071309483138477,1,0.03073547809345116,0,FN
2025-05-22,FLMUSDT,47.330891,20.601211,26.72968,0.43525931088007613,24.398789,84.0,2.0,10.0,10.0,596.0,0.0,23.184644999999996,3.601345917334137,29.472263,15.640859,34.82543039285714,17.107668,49.296067,58.01007539285712,26.72968,26.72968,20.601211,0.0,-0.11294983789612002,0.0,1.0,1.0,0.751698534822573,1,0.03135501452178633,0,FN
2023-11-27,RNDRUSDT,61.278076,40.528402,20.749674,0.6613850278197377,4.471598,45.0,6.0,28.0,43.0,70.0,0.0,18.38759668888889,1.6132099254009733,23.522541,14.379033,37.900241088888876,32.141517,41.285025,56.28783777777778,23.234996,23.234996,37.862258,2.6661440000000027,0.053975732674564715,0.0,1.0,0.0,0.31640825497882413,1,0.03156486190689365,0,FN
2025-10-10,FLOWUSDT,45.871703,26.194671,19.677032,0.5710420430651987,18.805329,231.0,7.0,17.0,22.0,752.0,0.0,18.923909943722947,2.707944554723162,35.770692,14.971588,30.455979138528143,13.578329,55.696795,49.37988915151515,19.677032,25.532042,20.339661,5.85501,-0.01237528614751065,0.0,1.0,0.0,0.5567385746400492,1,0.03219227623097566,0,FN
2024-07-07,SEIUSDT,37.938356,22.658604,15.279752,0.5972479144852771,22.341396,28.0,1.0,13.0,13.0,293.0,0.0,17.018731071428572,2.8490346358617926,26.410235,14.068685,32.84291510714286,20.037023,65.034538,49.86164657142857,15.279752,15.290861,22.658604,0.0,-0.742817884783392,0.0,1.0,0.0,0.3478209403985166,1,0.03266709001217123,0,FN
2023-12-29,KP3RUSDT,67.855603,44.915127,22.940475,0.6619221554924506,0.08487300000000175,21.0,1.0,17.0,21.0,39.0,0.0,22.452867952380945,1.5299264910429515,22.940475,16.774478,45.3997169047619,44.915127,51.077956,67.85258490476188,22.940475,22.940475,44.915127,0.0,-0.12414591818165695,1.0,1.0,0.0,0.11364559497947707,1,0.0335216380450999,0,FN
2025-07-07,MOVRUSDT,56.739921,34.974441,21.76548,0.6163991839184971,10.025559000000001,128.0,7.0,24.0,28.0,642.0,0.0,22.212824820312502,2.0631659624885383,30.366017,15.598861,30.2253396171875,7.88049,44.263088,52.43816438281249,21.76548,21.76548,34.974441,0.0,-0.06850162863658175,0.0,1.0,0.0,0.023046789081862154,1,0.03364576243092902,0,FN
2024-01-25,MAGICUSDT,56.275111,32.361671,23.91344,0.5750618777100235,12.638328999999999,10.0,4.0,5.0,7.0,113.0,0.0,20.2998938,3.009581131240386,23.91344,15.296306,30.9985665,20.149504,40.978804,51.2984605,23.91344,23.91344,20.149504,12.212167,0.8951699939285435,0.0,1.0,0.0,0.05192945112274076,1,0.03496526863612876,0,FN
2025-02-06,AXLUSDT,56.73996,39.502819,17.237141,0.6962080868580097,5.497180999999998,35.0,8.0,10.0,12.0,287.0,0.0,19.888713885714285,2.746578959942576,25.135067,14.058671,32.63985365714285,14.367765,71.248208,52.52856751428572,25.135067,25.135067,14.367765,25.135054000000004,0.4572759745096759,0.0,1.0,0.0,0.11147265203469124,1,0.03618612535318498,0,FN
2024-07-12,ZENUSDT,56.328032,35.791489,20.536543,0.6354116721138064,9.208511000000001,33.0,7.0,24.0,25.0,298.0,0.0,17.82970887878788,2.7154822172811754,24.800522,15.732749,32.22151981818182,18.533507,35.791489,50.05122875757576,20.536543,20.536543,30.291501,5.499987999999998,0.17341037165769602,0.0,1.0,0.0,0.5186411342480912,1,0.03629084430088097,0,FN
2024-07-04,OMUSDT,52.027557,27.818566,24.208991,0.5346890687179489,17.181434,27.0,4.0,6.0,14.0,274.0,0.0,19.436684925925924,2.9612315406124767,24.96463,14.780527,42.12675837037036,24.465978,71.898672,61.563443111111106,24.208991,24.208991,27.818566,0.0,0.19735646398034357,0.0,1.0,1.0,0.7794962097750269,1,0.03670223973977533,0,FN
2024-03-08,MOVRUSDT,56.445491,33.259535,23.185956,0.5892328051500163,11.740465,41.0,7.0,19.0,25.0,156.0,0.0,22.052682902439024,1.9475018102449497,24.861522,15.598861,35.302723926829266,21.616612,44.263088,57.355406707317066,23.185956,23.185956,33.259535,0.0,-0.1593193175957911,0.0,1.0,0.0,0.37134796279842636,1,0.03676320222476972,0,FN
2024-01-07,1INCHUSDT,60.379744,44.316448,16.063296,0.7339621711546177,0.6835519999999988,45.0,8.0,28.0,43.0,89.0,0.0,18.615740000000006,2.204268106386375,23.023277,16.063296,37.065789200000005,24.60274,44.316448,55.68152937777776,19.713708,20.422611,24.60274,19.713708,0.363967600395209,0.0,1.0,0.0,0.47372867647274414,1,0.037634045184496076,0,FN
2024-04-29,RNDRUSDT,48.333417,32.780675,15.552741,0.6782196880472987,12.219324999999998,94.0,3.0,8.0,9.0,224.0,0.0,19.126223468085104,1.9079969119974045,23.522541,14.379033,38.20177872340425,27.708332,41.285025,57.328002223404255,15.552741,20.523407,27.812746,4.967929000000002,-0.010398027453671747,0.0,1.0,1.0,0.7618012367504744,1,0.03799009892547824,0,FN
2025-04-16,XVGUSDT,41.109008,23.600872,17.508136,0.5741046341959893,21.399128,154.0,8.0,31.0,38.0,576.0,0.0,21.189009525974026,5.015745382784813,35.829319,14.410295,32.96150940909091,16.986396,65.826076,54.150519019480534,17.508136,17.513787,23.600872,0.0,-0.08412887230505077,0.0,1.0,0.0,0.0034204744049868914,1,0.03919343594640084,0,FN
2025-05-31,ICXUSDT,64.758805,36.773551,27.985254,0.5678540701916905,8.226449000000002,104.0,2.0,10.0,12.0,606.0,0.0,21.219367134615386,3.472801866978153,30.662507,15.345789,35.02531666346154,11.05152,50.583946,56.24468375,27.985254,27.985254,36.773551,0.0,0.05124323774138429,0.0,1.0,0.0,0.0926382265960396,1,0.040004699997930604,0,FN
2025-02-24,KDAUSDT,54.887321,39.187569,15.699752,0.713963958998837,5.812430999999997,107.0,5.0,21.0,24.0,528.0,0.0,20.557856336448598,3.0929153899669104,29.171335,15.068601,38.99617486915888,12.447014,53.515366,59.55403118691589,16.094365,16.094365,32.120825,7.066744,0.12462130137737687,0.0,1.0,0.0,0.6417451168218551,1,0.04040233302503564,0,FN
2025-04-16,PYRUSDT,35.429403,19.737821,15.691582,0.557102839130538,25.262179,175.0,6.0,13.0,18.0,570.0,0.0,20.85903439428571,3.2457362488366472,31.938878,14.000198,33.71360173714286,11.728725,43.876929,54.57263616000001,15.691582,15.691582,19.737821,0.0,-0.016922590530676178,0.0,1.0,0.0,0.05818828264706512,1,0.04068539081880472,0,FN
2024-08-18,DENTUSDT,52.060921,28.614214,23.446707,0.5496294235747385,16.385786,74.0,7.0,25.0,37.0,325.0,0.0,21.719041662162166,2.130600205047124,26.515835,16.177899,30.253574445945954,18.004841,37.713781,51.97261604054054,23.446707,23.446707,18.004841,10.609373000000001,-0.10385573027767186,0.0,1.0,0.0,0.059440576429830666,1,0.04071444215707402,0,FN
2024-08-18,MINAUSDT,56.609105,32.833088,23.776017,0.5799965924209541,12.166912000000004,89.0,7.0,24.0,37.0,335.0,0.0,22.139472808988764,2.9814508676571543,25.782958,15.86879,31.622651752808977,15.604886,43.51973,53.76212474157303,23.776017,23.776017,32.833088,0.0,-0.05157773311201823,0.0,1.0,0.0,0.08052921675417851,1,0.0407409936505583,0,FN
2024-07-13,TLMUSDT,55.777461,32.931758,22.845703,0.5904133571085282,12.068241999999998,66.0,6.0,7.0,16.0,277.0,0.0,20.711922696969697,4.01917969273349,26.404531,14.871835,28.352117424242422,15.471071,35.405099,49.06403974242426,22.845703,25.411543,30.365916,2.5658420000000035,-0.06515387157916434,0.0,1.0,0.0,0.09050025753619202,1,0.04139050598925277,0,FN
2024-07-10,ALCXUSDT,55.240371,31.48928,23.751091,0.5700410665236119,13.51072,45.0,4.0,4.0,5.0,280.0,0.0,20.742684177777775,4.344300527639133,28.496957,14.684553,31.654142155555554,14.518038,45.446299,52.39682622222221,23.751091,23.751091,31.48928,0.0,-0.2629564475625477,0.0,1.0,0.0,0.07215981793010393,1,0.04155077833217157,0,FN
2025-09-06,XAIUSDT,64.403001,40.885909,23.517093,0.6348447799816036,4.114091000000002,193.0,2.0,7.0,10.0,578.0,0.0,18.513478585492226,2.46070626333157,28.181554,13.70624,30.49420934196891,15.19244,57.994976,49.00768770984457,23.517093,23.517344,32.577549,8.30836,-0.005331771127677469,0.0,1.0,0.0,0.25392479304016996,1,0.04257947617232672,0,FN
2025-11-04,YGGUSDT,51.156951,31.447762,19.709189,0.614730967840519,13.552238,150.0,7.0,7.0,18.0,777.0,0.0,20.248541819999996,3.5669488726191947,32.812535,13.855085,36.84005652,10.31044,55.386589,57.08859805999999,23.011483,23.011483,28.144401,3.3033610000000024,0.0451927778265699,0.0,1.0,0.0,0.4680366563966871,1,0.042948967712214646,0,FN
2024-05-15,ARBUSDT,40.614296,20.762079,19.852217,0.5112012528790355,24.237921,62.0,1.0,2.0,3.0,233.0,0.0,18.886401677419357,2.627099691864456,22.980568,15.29554,28.378278483870965,20.762079,42.156964,47.264680048387106,19.852217,19.852217,20.762079,0.0,0.07704398675429588,1.0,1.0,0.0,0.24114670725648243,1,0.044331112617714,0,FN
2023-11-03,ORNUSDT,53.880694,33.941097,19.939597,0.6299305832994653,11.058903,22.0,6.0,18.0,22.0,45.0,0.0,19.79233686363636,1.9168829032790637,25.318211,13.780795,34.08835713636363,28.562483,40.099899,53.88069399999999,19.939597,25.318211,28.562483,5.378613999999999,-0.05063697741383339,0.0,1.0,0.0,0.022612366914937863,1,0.04470869376670445,0,FN
2024-03-05,SXPUSDT,53.393416,35.844745,17.54867,0.671332678920562,9.155254999999997,37.0,7.0,27.0,32.0,169.0,0.0,18.47159567567568,1.82200815224429,24.115429,17.178644,34.515101810810826,22.559031,36.816546,52.98669775675675,17.54867,17.54867,35.844745,0.0,0.15910761379797084,0.0,1.0,0.0,0.7585804570655372,1,0.04529592264799818,0,FN
2024-09-15,HIFIUSDT,57.209076,34.241996,22.96708,0.5985413223594103,10.758004,157.0,8.0,19.0,44.0,356.0,0.0,21.15341401273885,2.787856472882957,27.052389,14.289273,28.876329165605103,16.65814,51.449027,50.029743267515926,22.96708,23.935286,33.271125,0.9708710000000025,0.050499152143711985,0.0,1.0,0.0,0.0394936774365021,1,0.0456552030039123,0,FN
2025-02-06,AVAUSDT,59.759341,43.417091,16.34225,0.7265322922486712,1.5829090000000008,95.0,7.0,11.0,11.0,490.0,0.0,19.26220448421052,4.353625790788202,36.82812,14.686659,32.100418042105254,14.744166,48.74232,51.362622536842125,25.732981,36.82812,15.88396,27.533130999999997,0.027836583454646856,0.0,1.0,0.0,0.1611325608900432,1,0.04606119504658804,0,FN
2025-04-10,SYSUSDT,39.649275,17.675105,21.974169,0.44578633531130135,27.324895,309.0,8.0,30.0,44.0,564.0,0.0,21.383179818770227,4.232458032382579,36.194406,13.111154,33.79187602265372,17.675105,48.455993,55.17505590938511,21.974169,21.978996,17.675105,0.0,-0.02535668303228246,0.0,1.0,0.0,0.8077699563558003,1,0.04708399661266666,0,FN
2025-12-18,OXTUSDT,42.528675,22.659396,19.86928,0.5328027736580084,22.340604,258.0,7.0,10.0,13.0,818.0,0.0,20.569065151162793,3.5821667146727103,36.315299,14.698506,36.89551434496124,18.800472,57.659728,57.46457965503876,21.870508,21.870508,20.658168,2.001228000000001,-0.022620246466627688,0.0,1.0,0.0,0.2028186766184277,1,0.04771504195608795,0,FN
2025-08-25,HOOKUSDT,58.832834,40.987687,17.845146,0.6966804794751176,4.012312999999999,127.0,5.0,9.0,30.0,692.0,0.0,19.170530622047245,3.3665189520232017,29.955085,15.125102,33.12006692125984,15.959026,47.092118,52.290597551181094,23.29609,27.346335,31.486494,9.501193,0.07835584847206556,0.0,1.0,0.0,0.2621584677278147,1,0.047964972262678755,0,FN
2025-09-25,QUICKUSDT,41.559282,23.131327,18.427956,0.5565863000231813,21.868673,206.0,2.0,19.0,29.0,728.0,0.0,21.45676511650485,3.02956009946676,29.869597,14.396989,35.077990276699026,15.026938,59.731982,56.53475532524272,21.125335,21.125335,20.433947,2.697379999999999,0.03608044786280783,0.0,1.0,0.0,0.11777531985976673,1,0.04921703605386393,0,FN
2025-02-27,ADAUSDT,53.296367,31.286912,22.009456,0.5870364859953776,13.713087999999999,125.0,1.0,1.0,4.0,528.0,0.0,21.046544439999998,3.058820923366344,30.095108,15.527439,34.56521643999999,14.083445,59.988498,55.611760792,22.009456,22.009456,31.286912,0.0,0.05317097120122856,0.0,1.0,1.0,0.6959603850629176,1,0.04954603466600427,0,FN
2024-08-07,ENSUSDT,54.322651,34.882954,19.439697,0.6421438084823953,10.117046000000002,92.0,8.0,31.0,37.0,324.0,0.0,17.811694967391308,2.5447759444772826,31.127369,13.835324,26.38960986956522,13.933295,54.312627,44.201304836956524,27.70185,27.70185,13.933295,20.949658999999997,0.1674494822680799,0.0,1.0,0.0,0.2591287854721832,1,0.04980119072308539,0,FN
2025-06-08,MOVRUSDT,56.736737,34.974526,21.762211,0.616435273674621,10.025474000000003,106.0,2.0,6.0,10.0,613.0,0.0,22.305855009433966,2.256048684229168,30.366017,15.598861,29.23967225471698,7.88049,44.263088,51.545527198113206,21.762211,30.366017,19.2527,15.721825999999997,-0.18799969684862647,0.0,1.0,0.0,0.7181127330840527,1,0.05095219782708702,0,FN
2023-10-01,STRAXUSDT,61.083246,44.729533,16.353713,0.7322717099873834,0.27046699999999646,3.0,1.0,3.0,3.0,10.0,0.0,16.657296,0.3359019469259839,17.12551,16.353713,44.42594966666667,43.957735,44.729533,61.083246,16.353713,17.12551,43.957735,0.771798000000004,0.06947599996526364,0.0,1.0,0.0,0.2665678865527251,1,0.05117604196704828,0,FN
2025-12-07,GUSDT,70.49562,52.575593,17.920027,0.7457994269714913,7.575592999999998,73.0,2.0,2.0,16.0,492.0,0.0,19.919374232876713,4.649278668861012,32.579229,14.338184,32.94274909589041,10.466112,59.74164,52.8621232739726,20.909701,20.909701,24.084164,28.491428999999997,-0.2859783158706563,0.0,1.0,0.0,0.5390253399610088,1,0.05185717556243179,0,FN
2025-07-08,ONEUSDT,57.421508,41.560256,15.861252,0.7237750704840423,3.4397439999999975,123.0,5.0,17.0,22.0,658.0,0.0,20.441467528455284,3.2888946556989644,30.428471,15.512397,28.9052660894309,11.253082,50.099251,49.34673370731709,20.721028,25.205485,16.3549,25.205356000000002,-0.036008758148353325,0.0,1.0,0.0,0.051805346312393995,1,0.0544392796738908,0,FN
2024-11-05,SYNUSDT,65.194066,41.809382,23.384684,0.6413065569495235,3.1906180000000006,91.0,4.0,23.0,27.0,343.0,0.0,19.74079275824176,3.3834684165902256,29.455846,15.344844,34.507713780219774,16.333487,50.39108,54.24850654945055,23.384684,29.197709,30.394455,11.414926999999999,0.044611636295587793,0.0,1.0,0.0,0.13555715914102734,1,0.05448278598233208,0,FN
2024-07-07,ADAUSDT,43.914927,26.368995,17.545931,0.6004563095368461,18.631005,55.0,5.0,20.0,20.0,293.0,0.0,18.685270890909095,1.6235022330785516,27.626341,15.527439,34.197175909090916,21.461216,42.900149,52.88244703636361,17.545931,17.555823,26.368995,0.0,-0.28369745634918586,0.0,1.0,0.0,0.48991812379055566,1,0.0548895107877672,0,FN
2024-11-23,POWRUSDT,57.928864,31.031078,26.897786,0.5356755830737506,13.968922,77.0,6.0,27.0,34.0,432.0,0.0,22.3127985974026,5.034910665740306,34.354037,15.351598,36.8080198051948,15.069881,48.412473,59.12081867532471,26.901892,34.354037,23.578933,7.452145000000002,-0.24092260089909454,0.0,1.0,0.0,0.02424120586917095,1,0.05619187544964138,0,FN
2024-05-14,FORUSDT,35.108446,17.252653,17.855793,0.49141032901313825,27.747347,46.0,1.0,1.0,3.0,240.0,0.0,21.076627282608698,2.556593239220461,23.338642,14.230113,30.53371673913043,17.252653,51.589614,51.610344173913035,17.855793,17.855793,17.252653,0.0,0.1585644678384016,0.0,1.0,0.0,0.38834456373608367,1,0.05624640923509822,0,FN
2025-08-11,EPICUSDT,58.90304,42.047535,16.855505,0.7138432074134036,2.9524649999999966,62.0,2.0,15.0,27.0,131.0,0.0,18.69736929032258,2.741349404844619,27.493604,15.517792,37.042295387096786,8.788613,42.047535,55.73966467741935,16.855505,22.789942,31.94906,10.098475000000004,0.09558960278008134,0.0,1.0,1.0,0.7149093687325039,1,0.056473295166711804,0,FN
2025-08-04,PSGUSDT,68.234718,52.918508,15.316211,0.7755364065547982,7.918508000000003,198.0,3.0,4.0,19.0,621.0,0.0,19.313728671717175,2.669154436974845,32.264689,14.722029,30.20881955050505,19.767065,52.918508,49.52254789393939,20.702426,20.702426,28.712712,24.205796000000003,0.011536719044383557,0.0,1.0,0.0,0.17444274485541206,1,0.05699514441372909,0,FN
